transaction_id,transaction_key,foracid,transaction_amount,amount_left,p_tran_type,digital_flag,transaction_channel_type,timestamp
LA28833199,LA28833199TRNX20007L,FA5191702678841154,42250.0,1299987.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA29313769,LA29313769TRNX20007L,FA1834391280940695,65625.0,2499989.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA69348695,LA69348695TRNX20007L,FA9926365144181422,382.774392,12517.22,C,Y,BY_CARD,2024-03-15T23:55:18
LA95338267,LA95338267TRNX20007L,FA6881788184447288,371250.0,13499989.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA38402783,LA38402783TRNX20007L,FA6013981435707090,65625.0,2499989.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA19510852,LA19510852TRNX20007L,FA6147595540438159,140100.0,7471992.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA51162125,LA51162125TRNX20007L,FA3225778511010409,24500.0,1399993.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA93508192,LA93508192TRNX20007L,FA8148773246057853,79196.25,2585987.75,C,Y,BY_CARD,2024-03-15T23:55:18
LA93129884,LA93129884TRNX20007L,FA8849857797014280,287500.0,9999988.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA77760223,LA77760223TRNX20007L,FA3286530840891464,126000.0,4199988.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA79984884,LA79984884TRNX20007L,FA2294584413564241,10500.0,399989.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA39882069,LA39882069TRNX20007L,FA7357305985040786,85560.0,2851988.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA30830873,LA30830873TRNX20007L,FA7486979329622991,49055.625,2906993.25,C,Y,BY_CARD,2024-03-15T23:55:18
LA99510600,LA99510600TRNX20007L,FA1795104555614925,77920.0,1947984.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA40913555,LA40913555TRNX20007L,FA6381080465460713,23650.0,945990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA87412910,LA87412910TRNX20007L,FA9629453972278254,14437.5,524989.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA36961986,LA36961986TRNX20007L,FA5757307047863783,121260.0,4699989.68,C,Y,BY_CARD,2024-03-15T23:55:18
LA79591453,LA79591453TRNX20007L,FA1834489247390310,106176.875,3466987.75,C,Y,BY_CARD,2024-03-15T23:55:18
LA42861794,LA42861794TRNX20007L,FA1620942399275588,619.5,35393.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA82341414,LA82341414TRNX20007L,FA7440349592557229,109427.5,3699988.17,C,Y,BY_CARD,2024-03-15T23:55:18
LA86133814,LA86133814TRNX20007L,FA8913371874006481,301.766175,8474.28,C,Y,BY_CARD,2024-03-15T23:55:18
LA28019469,LA28019469TRNX20007L,FA7494971939228289,,,C,Y,BY_CARD,2024-03-15T23:55:18
LA88814547,LA88814547TRNX20007L,FA2486576598993396,50550.0,1499986.52,C,Y,BY_CARD,2024-03-15T23:55:18
LA47261718,LA47261718TRNX20007L,FA5675555158564137,95277.5,3313988.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA61104016,LA61104016TRNX20007L,FA1089434956606730,93853.125,3194988.25,C,Y,BY_CARD,2024-03-15T23:55:18
LA85976930,LA85976930TRNX20007L,FA1417989823945033,64462.5,2864991.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA20277438,LA20277438TRNX20007L,FA6268173276729164,68840.0,3441992.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA25578447,LA25578447TRNX20007L,FA6182603368867199,53960.0,2697992.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA99011582,LA99011582TRNX20007L,FA2205008472631143,44735.625,2650993.25,C,Y,BY_CARD,2024-03-15T23:55:18
LA97302466,LA97302466TRNX20007L,FA3883742384857115,82976.25,3160989.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA21546551,LA21546551TRNX20007L,FA1515361937224667,828.874323,25808.79,C,Y,BY_CARD,2024-03-15T23:55:18
LA90140115,LA90140115TRNX20007L,FA2342625469803512,26215.0,1497993.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA36573436,LA36573436TRNX20007L,FA8600824554997245,36750.0,1399989.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA39774523,LA39774523TRNX20007L,FA3128296565975819,36600.0,2439994.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA54636422,LA54636422TRNX20007L,FA1887619840195245,17500.0,999993.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA36945234,LA36945234TRNX20007L,FA5841113095573672,7507.5,428993.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA36584455,LA36584455TRNX20007L,FA2323745011801633,812500.0,24999987.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA64701438,LA64701438TRNX20007L,FA3176131781932476,98340.0,3277988.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA37058455,LA37058455TRNX20007L,FA6712115889326562,72270.0,3211991.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA79127684,LA79127684TRNX20007L,FA1114549109527856,64237.5,2854991.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA52757351,LA52757351TRNX20007L,FA5295344061929098,51620.625,3058993.25,C,Y,BY_CARD,2024-03-15T23:55:18
LA71569965,LA71569965TRNX20007L,FA4029326421034974,,,C,Y,BY_CARD,2024-03-15T23:55:18
LA91431824,LA91431824TRNX20007L,FA1768571033733293,28.85142,932.18,C,Y,BY_CARD,2024-03-15T23:55:18
LA31009465,LA31009465TRNX20007L,FA6360089582960201,44418.75,1544988.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA98118065,LA98118065TRNX20007L,FA6462038382870874,110158.125,3596987.75,C,Y,BY_CARD,2024-03-15T23:55:18
LA11670878,LA11670878TRNX20007L,FA3261007309822146,105350.0,3439987.75,C,Y,BY_CARD,2024-03-15T23:55:18
LA34302706,LA34302706TRNX20007L,FA4164124939410289,24000.0,1599994.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA11678553,LA11678553TRNX20007L,FA5557117077726289,19635.0,699988.78,C,Y,BY_CARD,2024-03-15T23:55:18
LA54513134,LA54513134TRNX20007L,FA8307113167685175,13125.0,749993.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA50182677,LA50182677TRNX20007L,FA2799120986000260,50000.0,1999990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA65512117,LA65512117TRNX20007L,FA3091673056173740,113872.5,6506993.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA22481349,LA22481349TRNX20007L,FA8256378929755043,25392.5,1450993.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA37535079,LA37535079TRNX20007L,FA1702932675709161,342.652094,8528.9,C,Y,BY_CARD,2024-03-15T23:55:18
LA26293868,LA26293868TRNX20007L,FA5144034273225098,79450.0,3177990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA41922941,LA41922941TRNX20007L,FA6164930563342197,60705.0,2697991.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA98101255,LA98101255TRNX20007L,FA8493854457658751,25312.5,1499993.25,C,Y,BY_CARD,2024-03-15T23:55:18
LA86471631,LA86471631TRNX20007L,FA5035177126353940,81847.5,3117989.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA44441128,LA44441128TRNX20007L,FA7457887438930374,80298.75,3058989.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA34044308,LA34044308TRNX20007L,FA1343907730974233,75200.0,1879984.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA83675541,LA83675541TRNX20007L,FA9303466916196633,75200.0,1879984.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA21033970,LA21033970TRNX20007L,FA9071041195590674,0.0,1900000.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA27434560,LA27434560TRNX20007L,FA2638900947559328,73075.0,2922990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA93914218,LA93914218TRNX20007L,FA4859865501140416,305500.0,9999987.78,C,Y,BY_CARD,2024-03-15T23:55:18
LA32709545,LA32709545TRNX20007L,FA8040643732016210,14375.0,499988.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA36615396,LA36615396TRNX20007L,FA8348965362240325,78750.0,2999989.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA35500041,LA35500041TRNX20007L,FA4415026898985484,2332500.0,99999990.67,C,Y,BY_CARD,2024-03-15T23:55:18
LA92147324,LA92147324TRNX20007L,FA1815942438007774,594000.0,19799988.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA64261319,LA64261319TRNX20007L,FA3135511492698565,2400.0,159994.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA63426925,LA63426925TRNX20007L,FA2994618231586495,25875.0,899988.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA63384601,LA63384601TRNX20007L,FA8048072848092672,84105.0,3203989.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA42711315,LA42711315TRNX20007L,FA4002107491507265,93853.125,3194988.25,C,Y,BY_CARD,2024-03-15T23:55:18
LA35709803,LA35709803TRNX20007L,FA2478192496040080,196830.0,6560988.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA55572462,LA55572462TRNX20007L,FA1436514603298858,79450.0,3177990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA79387138,LA79387138TRNX20007L,FA4041533818310686,54920.0,2745992.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA26941380,LA26941380TRNX20007L,FA1983743081731684,42086.25,2493993.25,C,Y,BY_CARD,2024-03-15T23:55:18
LA51924402,LA51924402TRNX20007L,FA2903334277479129,281250.0,14999992.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA33204324,LA33204324TRNX20007L,FA6444545831046680,375000.0,14999990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA19601496,LA19601496TRNX20007L,FA4445396552808852,26250.0,999989.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA84084526,LA84084526TRNX20007L,FA7712698269876181,18315.0,665989.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA37190240,LA37190240TRNX20007L,FA6148901726735493,37375.0,1299988.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA66079705,LA66079705TRNX20007L,FA7889469107734094,3027500.0,99999987.89,C,Y,BY_CARD,2024-03-15T23:55:18
LA18482340,LA18482340TRNX20007L,FA1663044162793108,1010437.5,42499990.49,C,Y,BY_CARD,2024-03-15T23:55:18
LA34789379,LA34789379TRNX20007L,FA8795152728435089,275000.0,9999989.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA87348768,LA87348768TRNX20007L,FA7423917733849076,16445.0,597989.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA41313103,LA41313103TRNX20007L,FA6606104510595409,46275.0,1499987.66,C,Y,BY_CARD,2024-03-15T23:55:18
LA92181767,LA92181767TRNX20007L,FA3988603927264048,137500.0,4999989.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA27056252,LA27056252TRNX20007L,FA6432061435394620,425000.0,16999990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA75090236,LA75090236TRNX20007L,FA3428296546772563,283003.875,7622985.15,C,Y,BY_CARD,2024-03-15T23:55:18
LA90059864,LA90059864TRNX20007L,FA7994654046390794,122150.0,3489986.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA60244587,LA60244587TRNX20007L,FA6284203718165170,56480.0,2823992.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA49064833,LA49064833TRNX20007L,FA3815650565957713,56480.0,2823992.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA40365018,LA40365018TRNX20007L,FA8144653572567075,46777.5,2771993.25,C,Y,BY_CARD,2024-03-15T23:55:18
LA78986193,LA78986193TRNX20007L,FA5940289964657295,92340.0,5471993.25,C,Y,BY_CARD,2024-03-15T23:55:18
LA31990116,LA31990116TRNX20007L,FA1726818465538682,81847.5,3117989.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA70073687,LA70073687TRNX20007L,FA1767350633061959,,,C,Y,BY_CARD,2024-03-15T23:55:18
LA90723000,LA90723000TRNX20007L,FA3953414244179236,73828.125,2624988.75,C,Y,BY_CARD,2024-03-15T23:55:18
LA28721248,LA28721248TRNX20007L,FA7343845596520236,4580.0,228992.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA76552642,LA76552642TRNX20007L,FA2531959391351948,120610.0,3445986.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA67415276,LA67415276TRNX20007L,FA9337535048469678,106176.875,3466987.75,C,Y,BY_CARD,2024-03-15T23:55:18
LA64682480,LA64682480TRNX20007L,FA2430666516527138,70455.0,4696994.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA71919359,LA71919359TRNX20007L,FA7607230246226324,72420.0,4827994.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA84349013,LA84349013TRNX20007L,FA7781683985711283,49000.0,1224984.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA63824526,LA63824526TRNX20007L,FA1548242166255849,80300.0,3211990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA72774043,LA72774043TRNX20007L,FA9381418891576700,61830.0,2747991.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA33452301,LA33452301TRNX20007L,FA3672594799350847,75200.0,1879984.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA71407364,LA71407364TRNX20007L,FA4669640695802230,50215.0,1825989.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA61414413,LA61414413TRNX20007L,FA7277775351850160,0.0,4000000.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA84096512,LA84096512TRNX20007L,FA9541111728549037,45500.0,1399987.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA64386428,LA64386428TRNX20007L,FA1259802934116454,105000.0,2999986.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA38035880,LA38035880TRNX20007L,FA7793254043165848,611.3477545000001,20147.73,C,Y,BY_CARD,2024-03-15T23:55:18
LA65796158,LA65796158TRNX20007L,FA4438039152153473,22.68136,572.16,C,Y,BY_CARD,2024-03-15T23:55:18
LA44550171,LA44550171TRNX20007L,FA7709431384684359,372262.5,13499988.97,C,Y,BY_CARD,2024-03-15T23:55:18
LA45505142,LA45505142TRNX20007L,FA9805740024677307,0.0,3204000.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA32462091,LA32462091TRNX20007L,FA6551136995315027,98790.0,3292988.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA54136963,LA54136963TRNX20007L,FA6087889976649103,17407.5,632989.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA87085545,LA87085545TRNX20007L,FA6485100448831272,570600.0,23999990.49,C,Y,BY_CARD,2024-03-15T23:55:18
LA87170441,LA87170441TRNX20007L,FA1034643479585415,12975.0,864994.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA18832442,LA18832442TRNX20007L,FA9402004435293223,50000.0,1999990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA49685020,LA49685020TRNX20007L,FA9300120019095454,52500.0,3499994.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA21489102,LA21489102TRNX20007L,FA4080397867956675,275000.0,9999989.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA42080667,LA42080667TRNX20007L,FA4661115541485278,45825.0,1499987.78,C,Y,BY_CARD,2024-03-15T23:55:18
LA75643931,LA75643931TRNX20007L,FA9609292005616723,107042.5,3643988.25,C,Y,BY_CARD,2024-03-15T23:55:18
LA22102716,LA22102716TRNX20007L,FA3874618608419414,61177.5,2718991.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA30099048,LA30099048TRNX20007L,FA1745285961570311,77920.0,1947984.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA44836650,LA44836650TRNX20007L,FA8971509928431890,66000.0,2399989.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA64606840,LA64606840TRNX20007L,FA7083818026379286,25500.0,1274992.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA64078958,LA64078958TRNX20007L,FA4231248420073625,834.0217210000001,27288.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA18552334,LA18552334TRNX20007L,FA6719075029089087,187500.0,7499990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA92031306,LA92031306TRNX20007L,FA7825664635978303,3774093.75,101249985.09,C,Y,BY_CARD,2024-03-15T23:55:18
LA38059598,LA38059598TRNX20007L,FA8454609727129984,100878.75,3293987.75,C,Y,BY_CARD,2024-03-15T23:55:18
LA70529462,LA70529462TRNX20007L,FA2597559644698635,106655.0,3319987.15,C,Y,BY_CARD,2024-03-15T23:55:18
LA29866215,LA29866215TRNX20007L,FA9689394639408101,113785.0,3250986.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA80975268,LA80975268TRNX20007L,FA2234464183980837,9375.0,499992.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA83028170,LA83028170TRNX20007L,FA9159155110477098,4164750.0,134999987.66,C,Y,BY_CARD,2024-03-15T23:55:18
LA12422202,LA12422202TRNX20007L,FA4995434267734802,49000.0,1224984.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA12820185,LA12820185TRNX20007L,FA7987019047430955,84105.0,3203989.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA33537911,LA33537911TRNX20007L,FA8055634056343983,87963.75,3350989.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA31458962,LA31458962TRNX20007L,FA2166466851178754,137500.0,4999989.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA46718098,LA46718098TRNX20007L,FA8562897774721802,81150.0,3245990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA82217977,LA82217977TRNX20007L,FA7576618638566667,17.125,486.3,C,Y,BY_CARD,2024-03-15T23:55:18
LA51802969,LA51802969TRNX20007L,FA1166338295445895,147875.0,4999988.17,C,Y,BY_CARD,2024-03-15T23:55:18
LA69367377,LA69367377TRNX20007L,FA7798027353755735,36900.0,999985.24,C,Y,BY_CARD,2024-03-15T23:55:18
LA81455682,LA81455682TRNX20007L,FA1388500981035502,81738.125,2668987.75,C,Y,BY_CARD,2024-03-15T23:55:18
LA98831059,LA98831059TRNX20007L,FA1873550389280048,155.48644625,4047.04,C,Y,BY_CARD,2024-03-15T23:55:18
LA35968416,LA35968416TRNX20007L,FA3239777656967549,540000.0,17999988.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA22755889,LA22755889TRNX20007L,FA3495663399005587,93853.125,3194988.25,C,Y,BY_CARD,2024-03-15T23:55:18
LA98982774,LA98982774TRNX20007L,FA4041890331591834,92619.375,3152988.25,C,Y,BY_CARD,2024-03-15T23:55:18
LA20554413,LA20554413TRNX20007L,FA7908877567476985,168750.0,4499985.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA49513838,LA49513838TRNX20007L,FA1596031556154458,227500.0,6499986.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA57446339,LA57446339TRNX20007L,FA5622351378137750,56080.0,2803992.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA66733552,LA66733552TRNX20007L,FA9952701852059632,44735.625,2650993.25,C,Y,BY_CARD,2024-03-15T23:55:18
LA76118896,LA76118896TRNX20007L,FA3462316924603464,25500.0,1199991.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA50096839,LA50096839TRNX20007L,FA1903735980800526,84500.0,2599987.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA38719408,LA38719408TRNX20007L,FA3590402631019211,92200.0,3999990.78,C,Y,BY_CARD,2024-03-15T23:55:18
LA40590782,LA40590782TRNX20007L,FA9840931969032974,101160.0,3371988.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA89153519,LA89153519TRNX20007L,FA2989354883250088,16500.0,1099994.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA31988134,LA31988134TRNX20007L,FA5435662458856460,46000.0,1599988.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA29577021,LA29577021TRNX20007L,FA4479235953769477,588.5852699999999,17234.27,C,Y,BY_CARD,2024-03-15T23:55:18
LA70215574,LA70215574TRNX20007L,FA3121696667697014,850.0,33990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA83461962,LA83461962TRNX20007L,FA3866511379201003,30000.0,1999994.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA96220224,LA96220224TRNX20007L,FA3019082338377643,126857.5,7248993.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA15805433,LA15805433TRNX20007L,FA3029180144526045,140000.0,3999986.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA77677884,LA77677884TRNX20007L,FA1462196631365827,42000.0,1399988.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA51632342,LA51632342TRNX20007L,FA9572556222419111,84125.0,3364990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA74335511,LA74335511TRNX20007L,FA4598633726416007,51800.0,2589992.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA65080321,LA65080321TRNX20007L,FA1596033013616945,100280.0,3487988.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA30827179,LA30827179TRNX20007L,FA4915494703201508,18975.0,689989.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA79134327,LA79134327TRNX20007L,FA3170160933584985,37275.0,1490990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA44545892,LA44545892TRNX20007L,FA7930622761857842,60000.0,1499984.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA86038349,LA86038349TRNX20007L,FA6502785073585327,78000.0,2399987.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA26296148,LA26296148TRNX20007L,FA6831110609086115,759375.0,26999988.75,C,Y,BY_CARD,2024-03-15T23:55:18
LA89839989,LA89839989TRNX20007L,FA3893923591792341,59375.0,2499990.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA13078600,LA13078600TRNX20007L,FA9855001772921848,287500.0,9999988.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA62138950,LA62138950TRNX20007L,FA3602173309865152,8130.0,541994.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA33093709,LA33093709TRNX20007L,FA5468604775807949,,,C,Y,BY_CARD,2024-03-15T23:55:18
LA40662871,LA40662871TRNX20007L,FA8994109287667449,36720.0,1835992.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA11101255,LA11101255TRNX20007L,FA6191238646686619,44250.0,1769990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA28887263,LA28887263TRNX20007L,FA7953546575117994,38000.0,1899992.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA13079314,LA13079314TRNX20007L,FA1923640138065951,2581.717215,62155.99,C,Y,BY_CARD,2024-03-15T23:55:18
LA38133610,LA38133610TRNX20007L,FA5655745076929211,93853.125,3194988.25,C,Y,BY_CARD,2024-03-15T23:55:18
LA33334473,LA33334473TRNX20007L,FA8182840422212336,77148.75,2938989.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA51311621,LA51311621TRNX20007L,FA9174573934487793,140000.0,3499984.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA39684533,LA39684533TRNX20007L,FA1164886962263231,32500.0,999987.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA99753616,LA99753616TRNX20007L,FA5980614598579807,28750.0,999988.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA20487487,LA20487487TRNX20007L,FA5099007295343773,5.071781000000001,153.65,C,Y,BY_CARD,2024-03-15T23:55:18
LA16276706,LA16276706TRNX20007L,FA1641855733348689,0.0,3195000.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA86190501,LA86190501TRNX20007L,FA2721874892847905,110950.0,3169986.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA30023377,LA30023377TRNX20007L,FA7482627228154530,38805.0,2586994.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA13077658,LA13077658TRNX20007L,FA6800771704129037,6710.0,243989.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA53622478,LA53622478TRNX20007L,FA8248086348834069,30000.0,1499992.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA22267510,LA22267510TRNX20007L,FA6542199778533133,8312.5,474993.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA87115580,LA87115580TRNX20007L,FA9402925938718910,1010437.5,42499990.49,C,Y,BY_CARD,2024-03-15T23:55:18
LA24942009,LA24942009TRNX20007L,FA9030238907376096,488300.0,18999989.72,C,Y,BY_CARD,2024-03-15T23:55:18
LA17099799,LA17099799TRNX20007L,FA9986546013280535,747.67693,22609.38,C,Y,BY_CARD,2024-03-15T23:55:18
LA92685126,LA92685126TRNX20007L,FA4244429736121377,101430.0,3380988.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA86109875,LA86109875TRNX20007L,FA7230159574474260,200.375994,5972.45,C,Y,BY_CARD,2024-03-15T23:55:18
LA41958513,LA41958513TRNX20007L,FA9210208516308427,15340.0,399984.66,C,Y,BY_CARD,2024-03-15T23:55:18
LA73855992,LA73855992TRNX20007L,FA3991715850072075,75000.0,2499988.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA32486136,LA32486136TRNX20007L,FA3636423922757817,15452.5,882993.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA52948409,LA52948409TRNX20007L,FA8641379713524234,48880.0,1599987.78,C,Y,BY_CARD,2024-03-15T23:55:18
LA48691259,LA48691259TRNX20007L,FA3595366191599481,37875.0,1514990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA46812113,LA46812113TRNX20007L,FA2829965203798976,175000.0,6999990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA95788494,LA95788494TRNX20007L,FA9150037453555506,252750.0,7499986.52,C,Y,BY_CARD,2024-03-15T23:55:18
LA30260472,LA30260472TRNX20007L,FA2965428339677303,6300.0,314992.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA38662623,LA38662623TRNX20007L,FA8202243712048841,67907.5,2361988.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA43607085,LA43607085TRNX20007L,FA1057580425061306,4500.0,299994.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA64921078,LA64921078TRNX20007L,FA1566340560732487,312500.0,9999987.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA81816150,LA81816150TRNX20007L,FA6382555554477483,87888.75,3056988.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA81634876,LA81634876TRNX20007L,FA2606007611831123,95850.0,3194988.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA59646435,LA59646435TRNX20007L,FA5559007991907297,84550.0,3381990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA84555119,LA84555119TRNX20007L,FA9518146891829598,17500.0,499986.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA69920183,LA69920183TRNX20007L,FA6220515823907089,58500.0,1799987.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA63741822,LA63741822TRNX20007L,FA2573262186490811,62450.0,1999987.51,C,Y,BY_CARD,2024-03-15T23:55:18
LA94521189,LA94521189TRNX20007L,FA7993758202824535,17968.75,624988.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA35083974,LA35083974TRNX20007L,FA7852588009899008,71875.0,2499988.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA55312386,LA55312386TRNX20007L,FA1823843920934137,187500.0,4999985.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA69493506,LA69493506TRNX20007L,FA9266446754952793,77621.25,2956989.5,C,Y,BY_CARD,2024-03-15T23:55:18
LA49361842,LA49361842TRNX20007L,FA2422384618691307,84975.0,3398990.0,C,Y,BY_CARD,2024-03-15T23:55:18
LA87785637,LA87785637TRNX20007L,FA9126888952728290,72476.25,2760989.5,C,Y,BY_CARD,2024-03-15T23:55:18
